hotel.name,rt.ovarll,rev.title,rev,Word count 
MBS,3,"“overated, stay way away no responsible service”","RE: Marina Bay Sands Singapore 1st callwas on 8.07.10 to 10.07.10The hotel has no service at all. Every little things (mistakes and inefficient on the part of the hotel) become a big problem and instead of sorting it out and admit mistakes, they put the onus on the clients.MY SAGA:On arrival, they were no one taking care of the luggage from the taxi although there were several “door” people they. When I ask one of them, he said, you need to check in first. He directed me to a check in. after a long queues, I was told it was a wrong counter; the other counter was right on the opposite site. I again asked any help with the luggage, the answer “you have to ask it over there yourself” almost 45 mins was wastedWe were given a key to the room. No one take us to the room. When we arrived we found the room was on the lower floor directly opposite a construction site.After many calls to the hotel, we reach the “correct” person, we will than allow the change of room. Again we have to go down to the receptions and line up again for a further 20 minutes. Again given a key. That is all. We were expected to move our luggage myself . After many many protest phone calls, I was than told someone will come and help us. By this time almost 3 hours were wasted.We than decided to cancel our second visit for the 9th of July and the 18th of July. You cannot believe this: after giving the merry go round they will not let me cancel saying that I need to ring a different reservation number dedicated to reservation. I rung the number and after more then one hour I got no result.By the way to ring this reservation number the hotel changes 45 cents for the call. They will not put me through from the hotel operator.I was than ask to contact American express in Australia, I ask again the operation to put a reverse call. She said that it is not the hotel policy to do collect call or to put calls to the reservation.On principal I like American express to refused the 45 cents I was change for calling to cancel my booking. This is to send them a message. I want them actually to send me a change for the refundPlease note that in more than 40 years of travel this is the first complaint I make. My recommendation is STAY WELL AWAY from this the view is not that fantastic, we move (our second call) to Westin, and the view and service is million times bteer than Marina bay sandssuch a overated hotel should be avoided if you want a seamless holiday. it will become a stress",104
MBS,1,“Terrible .. Not fully built ..”,"This hotel / casino is like an air-conidtioned building site, the shops are about only 20% complete - there is nowhere to eat, sandwiches are being sold for S$4 outside the casino entrance. Restaurants at the hotel side are simply out of control - no systems of waiting for a table, nothing!Staff are rude - and unless you are a VIP gambler, I beleive that you are welcome.IF you really want to visit - Wait until 2011 when the facilities are fully open. I dont understand why they have 'opened' at all yet - they are not ready. Construction is still the major attraction.",196
MBS,3,“Ordinary 5-star hotel + Excellent Skypark”,"I did experience some of the bad service as mentioned - the concierge answered my questions in a crude manner: when prompted whether it is possible to have a room of a higher floor, he replied, you are already checking in early, I cannot do anything about that.The room was also as mentioned, bare and pretty standard. There are no oomphs when you step into the room, as it is pretty much a standard five-star room which you would come to expect. What is disappointing in the room is that the toiletries used here are cheapskate ones, normally found in three-star hotel rooms. The view from the room, however, is fantastic.What gave the hotel a great plus point is the Skypark. The infinity pool overlooks the city from a new perspective, and there is no other hotel which can match this. The view you enjoy here would be a memorable one. A downside though, is how there are no hot food available at the bar.There is quite some way to go - and there is a need to ensure that they give every guest a 5-star experience, something that the building has, but the people lack.",38
MBS,1,“Awful experience”,"Awful experience for the mall. Concierge and staff dont even know what are they talking to us, terrible, keep blaming customers, talking bad about customer's origin country, unable to assist, parking attendant are rude, unable to communicate well.",455
MBS,2,“DON'T WASTE your money here”,"Despite reading the negative reviews, my mother and i decided to stay at this hotel to see the architecture. But i discovered first hand, that EVERYTHING that is said in reviews were right. Don't waste your money here. With the amount of money you will be paying, there are other 5star hotels with BETTER service, view, value. 1. NO chairs to sit at the lobby upon checking in. Too many ppl/ only 5 ppl at front desk/ took 20 mins to check in. service horrible2. we specifically told them we didn't want to stay at Tower 3, after reading horrible reviews. bt we were guaranteed that everything was fixed, so after being upgraded to a higher level in Tower 3, we stayed there. BUT, when we were about to take a shower at 11pm, HOT WATER WASNT WORKING. i had to call 6 times for two hours before anyone showed up. by that time, everyone on our floor was going to the front desk to get this problem fixed. However, when the handy man came, he blamed US for not knowing how to turn the hot water on. HORRIBLE SERVICE. after hours of complaining, we finally got a room changed to Tower 2. with BETTER view, bigger room, much bigger bathroom as well.3. Our room was covered in dust. this hotel is NOT FULLY BOOKED. dont let them fool you. not enough maids to clean the room. even our sheets had dirt in it, even though the hotel was opened few weeks ago. after we changed room to tower 2, we opened the mini fridge to discover mango juice from the previous guest. maid didn't even bother checking the fridge, i dont want to know what else they 'forgot' to clean. 4. Construction constantly going on throughout the hotel. Even if you have a \nice\"" view, all you will be hearing is construction and construction. If you have the balcony room with the view of the sea, expect ciggarette butts all over the flower bed. maid didn't bother cleaning or maybe the construction men has left it there. 5. No place to plug hairdryier in the bathroom. need to take it all the way to the desk where there is NO mirror. 6. Breakfast buffet. Had to wait in line for 30 minutes just to eat breakfast. with over 2000 guest rooms, the 50 tables they have next to the lobby is NOT ENOUGH. 7. plus it was raining all weekend, so the rain was leaking through the roof everywhere.This is not a place you want to pay the ridiculous amount of money they are demanding for the POOR service and the accomodation you will be receiving. THis hotel really needs to change their attitude.""",227
MBS,3,"“Terrible, Bad and a lot of room for improvement”","This Hotel is far away from a 5* Hotel, only the Architecture is great. The reason for my bad ranking are:-> Valet Parking: It could not be that you have to wait 5 Minuets that some comes and takes care about your car. The same timeframe and much more you have to expect when you  want to claim it back-> Breakfast: It is unusal taht in a 5* Hotel you haveto be lined up and have to wait between 5 and 10 Minutes to get a chair. The restaurant is to small comparing to the amount of Guest. The Serice People take your plate 5 seconds after you finish your berakfast Breakfast is oriented towards asia people, far away from an intercontinental breakfast what should be in a 5* Hotel normal-> Room: No free Internet and the bathroom is max. rating 3* due to teh fact, that the shower is not very sufficient, it tooks time to get at least somehow warm water and the wash basin is not deep enough to wash your hands...Summarize:I travel roughly 200.000 Flightmiles per year and I know a lot of Hotels which has less stars but in all above categories much better then this worse hotel. I will not go back again, Sorry the Hotel lsot not only one guest, they loose an potential agreement with a 500.000 employee company.",206
MBS,1,““The lunatics are running the asylum!.””,"I actually watched a discovery channel program of the building of Marina Bay Sands whilst staying at the hotel, and it is an amazing building! But that is about the most positive thing I have to say about my three nights spent at the Sands.I have stayed in many hotels around Asia whilst living in Singapore for the last three years. To date the Sands has been the worst. I agree with most of the previous reviews the customer service was none existent! We stayed in tower two and in order to get to the pool we had to go down in the lift and walk through the lobby and then up in another lift at tower 1. Not very practical when you are dripping wet. The whole experience of the pool was awful, the lifeguards whistle at you if you so much as sneeze. I stopped going after the first day.I could rant on forever about the service in the Sands, or lack of it, but one phrase springs to mind to sum it all up, “The lunatics are running the asylum.”!They have a long way to go to make it right! Not a good start and I will certainly give it a wide berth.",140
MBS,1,“Terrible all around.”,"This place is terrible - the reception started with a leaking roof, and 30 minutes to check in even though I was the only person in the queue! They gave me a room that is nothing special for a brand new 5 star hotel, but was at least clean. Very basic though. Everything seems to be under construction though!!While I loved the big pool on the roof, overall the \sky garden\"" experience was also terrible, lousy food and drink selection, \""under construction\"". The staff seemed totally untrained. The restaurant food was just lousy, but that's typical of a buffet. If you want a nice hotel experience, stay away from this place! They also ended up charging me for an extra drink even though initially I had asked them to take it off. Now I'm stuck having to dispute that charge!""",250
MBS,3,"“Stunning building, poor service”","This is a stunning building, with beautiful rooms and a fantastic pool on the roof (3x 50m pools).However, the service is really disappointing; it is a massive building, but they're just not set up to handle all the guests. If you arrive at a busy time, you'll have to queue for breakfast, queue to check-in, queue to check out... and not short queues, but long queues.And even though the hotel has been open for some time now, the staff act like it is their first day on the job. We had dinner in a Chinese restaurant in the hotel and while the food was really excellent, the service was terribly disorganised. We must have had 8 people \serving\"" us constantly (and repeatedly asking us the same questions over and over), and yet they weren't attending to the basics, like noticing that we didn't have enough menus, or that we've finished with plates, or that we had piled rubbish on our table.The building itself also has a few teething problems - during rain they had buckets everywhere to catch the leaks, and the rooms had some issues - strange feint odours from the toilets.Overall, I was happy with the stay. I stayed mainly for the pool, and enjoyed the food -- I was happy, relaxed and not eating at busy times so the staff didn't really bother me. I was in Singapore on a brief stopover, but I definitely wouldn't stay here on business or for an extended period of time.""",76
MBS,3,“A long way to go to get up to speed”,"I stayed a month or so after it had partially opened. Very disappointing overall. Rooms okay, staff trying to learn the ropes and certainly not a suitable hotel for business. One restaurant open only and when i checked in there were two on reception and eight at the concierge desk.Normal Singapore syndrome - good hardware and lots of smiling staff who are pretty clueless when required to do anything more than say \have a nice day\"".""",231
MBS,1,“Avoid it like a plauge”,"Had high expectations of the hotel as I have stayed in a few hotels in Vegas before. Had a club room on the 36th floor and I was shocked at my entire experience.Eg no bath tubs in bathrooms, noisy air-conditioning, design features that just screamed like a hotel 81 hotel room eg horrid colour for granite vanity counter top, a protruding light above the space for your suitcase that just looked odd, curtains that don't fully open so u can't enjoy the brilliant view, shower area that will flood the vanity area if u turn on the shower high enough...all in all, a very badly designed room that doesn't resemables any of the hotels in Vegas eg Ballegio, Wynn etc.Service standards are passable possibly due to large numbers of untrained foreign staff. Some staff are very helpful and professional and is the only saving grace for this place. Sky park is extremely crowded and even the pool area seems busy when occupancy rates is low. Will be interesting to see the number of peoplemhere when the hotel is fully open. The gyms here are a total joke and not what I expect from supposedly world class hotel. The brilliant views helped to offset an otherwise uncomfortable stay. Avoid the hotel if u can as there are other hotels eg ritz Carlton, marina mandarin, oriental etc with better facilities, staff and rooms.",144
MBS,1,“Extremely terrible Experience”,"I stayed there in June for 3 days. The check -in time was almost 40 minutes, even though we were the only guests at the reception. There was no hot water supply and I had to call 5 times and waited more than 2 hours before somebody came and checked There was no phone near the bed . I ordered room serivce just for 2 pieces of chocolate cake and it took an hour to deliver . It was just like a poorly furnished apartment but without any additional amentities / necessities to make your stay comfortable. A 5- STARs hotel should have everything in Details. Any 3 stars hotel in SIngapore was even better . I will never come back again to recall this terrible memory . It was really the worst 4-5 stars hotel that I have ever stayed in my life",90
MBS,1,“Still ironing out some massive wrinkles”,"30 minutes to check in with 1 person in the queueConstruction dust and workers throughout the hotelAt the lobby bar, corrugated boxes of beer/liquor stored all around the inside of the bar - something i'd see at a local corner pubNot my style. Open feel - office building sense once you get inside - lots of ambient echos and noise - not warm.Rooms are ok, but there was only 1 phone in my room and it was all the way over at the desk (large room)... helped me get awake",171
MBS,1,“Still many bugs to be ironed out at this new hotel”,"2 room changes on arrival due to smoking room allocated when non-smoking was requested and terrible amount of noise from the freeway (at 11pm)!Next morning there was no hot water and I waited 2 hour before I was allocated a new room, which was a smoking room. Front desk manager finally get involved in sorting out the problems and after 15 mins we inspected the new room together and found there was no hot water again.There were 12 - 15 in our group and all but 1 had cold showers. Everybody below level 17 complained about the freeway noise, which was still loud enough to hear from level 17.Staff are well practiced in the art of saying 'yes sir' but doing nothing.During our conference, the fire alarm was sounded every 5 - 10 minutes from 9am - 11am.Worst hotel experience in Singapore - this is a brand new hotel which is still under construction but that is no excuse for not being able to deliver the basics,expecially when charging top dollar.",863
MBS,1,“Worst 5 Star Hotel in the World / Stay away !”,"In short for those we are in a hurry..We had high expectations of Sands Casino as we thought Casino hotels often have that extra boost of luxury and good service to entice you to hang around their vincinty as witness in Las Vegas and most hotels in Macau . ABSOLUTELY WRONG ! This hotel is deep down low class from service to furnshing in the rooms to the vanity kit ! It is no way 5 star... someone must have made a mistake here considering the price they charge. The glass panels were oily and stained, looked like noone care about them at all and the lift from the basement to lobby is shabby and dirty.NO PORTERS / FIND YOUR OWN WAY TO HOTEL/ STAFF ARE ABSOLUTELY UNHELPFUL AND UNPROFESSIONALWe took the shuttle from the Airport and upon arrival of the hotel, instead of stopping at the main lobby, the driver drove through the badly maintained back alley and then down to the basement to a small side entrance, with no one in sight. Oh yes there was an empty baggage trolley lying by the roadside for your own use.The driver said to us\ do you need me the help you get the trolley\"" , signalling he is going off otherwise and shall dumped us free and easy in the ugly basement to find our way to the lobby using the trolley... god knows where is it.. Mind you there is only one trolley and if luckily we are the only couple, if there are more than one couple, we may have to fight for the trolley.That really shocked us and we were at a lost and my husband's face changed and sternly said , that would be helpful, considering we have 2 big luggages and 2 big box of gift for friends and have no idea where the lobby is..Noting our change or mood, he led us through some short cut under the escalator to the lift, nearly knocking my head while moving under....The glass lift was dirty with oil stains on the glass panels(not cleaned for weeks) The checking in process was messed up with lots of walking here and there, waiting and confusion and it is indeed not easy to write all of it down, in short again, the staff are ill-informed and unhelpful and very patronizing. Basically nobody really cares if you are here or not.. CHECKING IN = WORST EVERWe arrived around 1 am and only to be checked in to a proper room at 215 am. All in all the best part of thewhole night is the driver, whom has offered to show us the way to the lobby. THE LOBBY = DULL AND UNCLASSYThe lobby looks like they have a budget cut with stained marbles all over (Maybe it is the design ) , too poor to polish the marble flooring, so dull , and the paintings and ornaments looked cheap..nothing the sort like a casino hotel.... THE ROOM = BASIC AND PLAINIf you are expecting some similar experience like that of sort of luxury hotel in Vegas or Casino Hotels in Macau, there is nothing there to dazzle you, the room is very basic furnishing , no frills, Carpet looks cheap, bed is lousy with loose springs and not flat, be prepared to get some backache.. ( Oh, we had paid for a PREMIER room, which is suppposed to be better than the basic class...) Carpet is supposed to be clean considering they are so new but looked like they have been used for quite a while already, thin and worn looking. No complementary drinking water, ... toileteries looked like some 3 star hotel packaging.. . We had asked to check out at 220 am because there was nothing similar to a 5 star treatment from the momemt we stepped into the hotel. And we were told that we will be charged for the first night irregardless of the reasons.We decided at 230 am to check out first thing the next morning although we had booked to stay for 4 nights and never return to this hotel.CHECKING OUT We asked for a feedback from the counter and the form literally reads :\"" Dear Guest, we appreciate your Positive feeback and welcome your Constructive comments.... etc.... Trust that you can imagine the kind of mentality the management has by putting such wordings in their feedback form. We have wrote that if they need some negative feedback for improvement, they may call us. This has totally dampened our spirit to even visit the casino, because i doubt it will be any good under the same management..Well, blessing in disguise, we checked in at the Capella , Sentosa the next day at a fraction more but and i must say, it has lived up to stars fully with excellent service and quality room and amenities. We had a good time there for the next 3 nights.This above is only a summary, there are more issues not detailed here, ,my advice, don't waste your money, for 5 star experience stay at the Hilton, Conrad, Fullerton or Capella even if you want to visit the casino... you will be thankful.""",172
MBS,2,“Overpriced and not ready to welcome guests”,"I stayed three days at Marina Bay Sands for a conference, from what I heard the organizer was quoted a special rate of 300 SGD++ per room. Other delegates warned me not to take rooms in Tower 3, due to it's distance to main lobby & casino, most importantly there were a lot of complaints coming from guests in tower 3 (telephone not working, no hot water, air con, TV, and etc). Room was clean as expected, there were few constructions ongoing in the hotel (including the sky terrace). The view to the bay looks OK from the 21st floor, the more expensive your room type the better view you have. I wont recommend the garden view, as what you can see at this stage is construction site. Some of their housekeeping staff are not fluent in English. The hotel looks not 100% ready for operation, the only one that looks ready in MBS is it's casino. They might have stretched all their resource to the casino but not to the hotel.",133
MBS,3,“Overhyped!”,"Just returned froma 4 day trip to Singapore and stayed at this newest icon of Singapore. I know the swimming pool was not ready and the shops were not ready BEFORE I book the hotel, however, as soon as I check in and realise the key cards are not working, the co-ordinaton (or lack of) between different \departments\"" in serving customers and the type of amenties *(or lack of) inside the hotel and the room THEN I know the price I paid for is not worth it. The people may be hard-working, but next time I will stay at the trusted Fullerton. Also, location is pretty inconvenient (even though Singapore is a small place) and not close to MRT. Only if you want to spend your entire time gambling should you go there.""",318
Raffles,1,“Not Ready for Prime Time”,"I would avoid the Marina Bay Sands, at least for the foreseeable future. During my recent four night stay, it was a continuing comedy of errors, including: (1) my placement in a double/double room, even though king rooms were available (I was eventually moved); (2) even on the full 'hot' setting, all I could ever get was warm water in the shower; (3) poorly trained staff. One example: The floor supervisor having to bark orders to her staff--while I'm in the room--on how to perform turn-down service; (4) poor ventilation in the elevators and on certain floors; (5) loud traffic noise in rooms on the golf course/ocean side all day and night, due to a major road that parallels the hotel; (6) limited channel selection (18), although they do have Fox News (rare in Asia); (7) electrical glitches, resulting in occasional power outages in the adjoining expo/convention center; (8) major billing issues. Despite three separate discussions with the front desk, they continued to want to bill me for five nights instead of the four that I was there; (9) poor value. Before staying at the Sands, I spent one night at the Conrad, which was S$25 cheaper, with a higher-quality room and far better service. To be fair, some of the bugs may eventually be worked out, as the staff gets more familiar with their jobs and more of the development is completed (they currently only have the casino, about 20% of the high-end shops and about 35% of the hotel rooms open). The wireless Internet service was free. And the casino is nice, as long as you are comfortable with showing your ID three times to get on and off the floor, and are prepared to pay S$50+ per hand at most tables. Overall, however, I would avoid the Marina Bay Sands, as there are many hotels in Singapore that offer both better service and better value.",168
Raffles,1,“The Absolute Worst!”,"I stayed 6 nights at this hotel recently, having checked in with other delegates for a conference. It was without doubt one of the worst experiences I have ever had! I can forgive normal teething problems (given that the hotel had just opened). However, the problems went far beyond this. Examples are staff who are not trained at all and cannot speak or understand English, no hot water, no telephones, televisions not working, intermittent power failure, water dripping from air vents at reception, key cards not working, 20 to 30 minute queues for taxis, 25 minute wait for check-out, just to name a few. Some guests had to change rooms up to 5 times! The problems were widespread, and throughout the conference the appalling state of the hotel was one of the main talking points. All in all, whether you want to visit the casino, or whether you are attending a conference, there are far better options in the vicinity than this hotel. Avoid it like the plague!",43
Raffles,3,“Beautiful hotel. Staff need training”,"After getting the reservation wrong. Check-in staff argued with us! Fortunately we had a printed version of our reservation as proof. After 90 mins, we got the correct room at 6 pm!! Very disappointing. Not the Raffles I had experienced in the past.",63
Raffles,3,“Anniversary visit”,If you are expecting to get any sleep refuse a ground floor room. Noise above us continued until 2 am when we complained! If you are very rich you can eat in the grill room. Cost us 666 Singapore dollars for 4 people & we didn't have wine/drinks. If you want the experience of saying that you stayed at Raffles then it's great,181
Raffles,3,“Great but no Cigar!”,"The problem with a hotel of Raffles' stature and reputation is attempting to comment on the new without remembering the old. Comparisons can indeed be odious and also unfair but at the end of the day it all comes down to personal taste; for me, today's Raffles would be OK to visit for tiffin (but not really worth the expense to stay, I'm afraid) purely because I knew no better, but having visited the original many times I can't help but get all Proustian for le temps perdu on Beach Road. Sure, there was a lot of genteel shabbiness that is so endearing to the English yet anathema to the Americans (more still the Europeans) that needed swept away to get enough bums in beds, but as the Sling is now manufactured off site in gallon drums (the staff actually refuse to make them individually by hand any more) and the Long Bar - with electronic punkas! - allows in the hoi polloi directly off the street, one has to question cost ($800 a night, for a decent room) versus content.....",110
Raffles,2,"“I expected at a traditional hotel, But …”","I chose Raffles as a hotel to lengthen 1 night stay by myself after the vacation with my friend. I specially expected good hospitality and Butler service to not feel lonely.When a man (he is Butler) introduced by a Japanese staff took me to the room, he has left after only one minute explanation, how to use key and call button and Wifi. Because it was too short time, I thought he wasn't the Butler and another person would came after.A porter having carried baggage, but other Butler did not appear. So many unhappy incident came up.I have been robbed of much happy time by the problems of the key.",200
Raffles,3,“5 Star Look 3.5 Star Experience”,"I checked into the hotel during the Easter break. What struck be first at the check-in is how the butlers speak with an affected accent which is really unnatural and neither here not there - I believe that one can speak good English without having to do that. The first impression was definitely awkward. The suite we had had old floor boards that vibrate violently when walking across the room - to some extent we expected this but the vibrations we quite violent and managed to open the wardrobe door on two occasions. Worst of the experience was the ants in the sugar canister - the sugar was packed in plastic but there were still ants crawling all over - not just 1 or 2 but a whole bunch. We asked for it to be changed but the situation did not improve (it seems that the ants have a nest somewhere in the room). Perhaps the hotel should look more into pest control.The only redeeming part was the bed which was at least clean and generally comfortable. Cut away all the frills about history, the hotel pales in comparison with some of their other brand names around the same area. ",56
Raffles,3,“Mr Burton”,"I dont intend to repeat the feedback I have submitted to the hotel except to say the the building, cleanliness,and most staff are excellent.Te eating experience fell well below our expectations in terms of quality of service and the poor standard of porridge at breakfast and average eating experience of high tea in thr Tiffin room",685
Raffles,2,“A great disappointment unfortunately.”,"My wife and I came to be staying at Raffles as part of a 23 day trip to SE Asia. We began in Singapore, staying at the superb Ritz Carlton, and returned to Singapore for what was planned to be a 4 day grand finale at Raffles. Unfortunately it didn’t quite work out like that - our stay at Raffles was a great disappointment indeed, resulting in us checking out two days early.Whilst I do not wish Raffles and its staff and management any harm there were certain aspects of our stay that some people who are considering a stay here may wish to be aware of. The good -The colonial history is clearly evident and interesting (as are some other hotels around Asia). The charm and courtesy of the staff throughout the hotel was immediately apparent and welcome, but perhaps no more so than we have found in many top hotels in Asia.The management of the hotel were most gracious in arranging an early check in for us and greeting us on our arrival – we were very appreciative of this – thank you very much to those involved. The breakfast was one of our favourites we have enjoyed anywhere – excellent quality & very well presented and served.And now, unfortunately, the not so good :-CONSTRUCTION WORKThere is significant building taking place in Beach Road, immediately adjacent to the Palm Court area of the hotel that we had chosen. It is VERY noisy, from 8am until 7pm, six days a week, and I understand that it is going to continue for much of 2014. We found it to be incredibly intrusive, making the terrace/veranda areas outside the rooms largely unusable during the day.(Forget sitting on terrace sipping Singapore Slings) POOR CONDITION OF THE ROOMAs some others have noted some areas of the room, particularly the bathroom, are in pretty poor condition. There was a very significant build up of black mould in the shower, together with perished plastic seals, again with much mould and dirt. As a result, when showering, significant volumes of water poured onto the floor of the bathroom, soaking the towels and generally creating a pretty disgusting environment. We managed to get some of this partially attended to but we were appalled that we had to act as the inspectors of the standards of cleaning & maintenance in the hotel. I am not exaggerating – this was REALLY bad and completely unacceptable.(NB other guests have posted photos of these poor standards on Tripadvisor so I won’t add to this).FUNCTIONSOn our second morning we found out by chance that :-- The Long Bar Grill, Bar & Billiard Room and Patio Bar were closed to guests all day.- Various courtyards, including the Patio, were to be closed for functions- We were informed that around 800 non residents guest were going to descend on the hotel to attend three separate functions.Walking around the hotel it immediately became apparent that this was a really big deal. Large volumes of sound gear were being delivered and erected in the courtyard areas (behind our room) and groups were assembling in various areas, planning the events, vocally executing photo shoots etc (one of these directly outside our room).This was only 9.30am and we had seen enough. We made the decision that we needed to get out of this hotel and we checked in to the Ritz Carlton again (and had a superb stay).This review is more in sorrow than in anger and I believe it to be factually correct and objective, not a rant.We met some very nice staff in the hotel (Leslie, the hotel historian for one – what a very lovely man indeed) so it is a great shame when guests leave the hotel early, largely remembering the negatives. At another time we may, like some others on here, have had a very different experience, but on this occasion our stay was, regrettably,very unenjoyable.I did communicate with the General Manager, who I believe understood our position and concerns, however in fairness to him, there was very little that could have been done to retrieve the situation.",147
Raffles,3,“Needs Refurbishing!”,"This hotel was probably very charming in the late 19th and early 20th century. However this is 2014 and it just doesn't cut it anymore. We stayed in one of the author suites on the first floor. The room was large, with antique furnishings and plumbing to match! The cold water only worked in one of the two sinks, and the drains gurgled when the water was in use, and the toilet had to be flushed on a very specific angle or it wouldn't flush. Also 1987 called and they want their TV's back!The price of drinks in Singapore in general is high, but for 2 martinis, and 1 double vodka at the Long Bar the tab was $153.00 (Singapore dollars) that is about $120 US for the weakest drinks imaginable.Some good news: The service was wonderful and people most friendly, and the breakfast was very adequate.",99
Raffles,3,“Rooms need an upgrade”,"Stayed at Raffles for three nights on the way back from the Maldives to Sydney and stayed in a palm court suite. The history of Raffles is obviously amazing as is the building itself. Reality is however, the rooms, certainly the palm court suites anyway, are in need of an upgrade. Room & bathroom were ok but tired. Technology i.e. TV, phone etc were very old. The furniture shuddered loudly as you walked around the room, floor boards must need some replacing. So overall, given the cost, until the rooms are upgraded, I wouldn't recommend Raffles to other travelers.",207
Raffles,2,“Extremely Disappointing”,"We have stayed here on quite a few occasions. We will not be staying again.It's a beautiful hotel to look at, which is the only reason I did not rate it lower. My husband wanted to give it a negative 10.The beds used to be so incredibly comfortable, that I was determined to discover the brand this time. No need, as they are not the same, or perhaps not made up the same way. They are far too hard -no sinking into a dreamless sleep now. The pillows are a mixture of feather and foam and like limp rocks.The TV was from the last century. Really.Many of the hotel restaurants were closed for lunch, so we went to the Hyatt, which was superb with great service on the Mezzanine.To top it off, upon entering our courtyard suite, the odour was offensive. It could have been damp or drains, either way it smelled of urine. Keeping the bathroom door shut helped. When we arrived it was late and we were exhausted or we would have checked out. Even the Butler seemed to get a whiff, before regaining her demeanour.So disappointing to arrive with confidence and then rush to leave.What happened to the standard of this once reliable icon?",131
Raffles,2,“Very Disappointing”,"I have wanted to stay at this hotel for years but was very disappointed. The hotel building is amazing but can for the most part be visited as a tourist - the rooms are ok, but not well maintained, the plastic trim on our TV was broken and the TV itself v old. The service is at best average. There is a lovely rooftop pool, but again the service is poor. The food poor to average - I have allergy related dietary requirements (gluten and dairy) and had to insist very hard that they accommodate my requirements - the suggestion at breakfast be that I eat fruit and eggs! Compared to other similar hotels that I have stayed at around the world - Raffles is awful and I would not return.",1607
